AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190619_004000.WAV,GRABADOR-SDZG-AM-15,20190619_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 00:40,60.00046875,,Recorded at 00:40:00 19/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:20:50-08:00,WAV,WAV,audio/x-wav,0
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190618_013000.WAV,GRABADOR-SDZG-AM-15,20190618_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 01:30,60.00046875,,Recorded at 01:30:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:08:50-08:00,WAV,WAV,audio/x-wav,1
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190625_020000.WAV,GRABADOR-SDZG-AM-15,20190625_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 02:00,60.00046875,,Recorded at 02:00:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:36:12-08:00,WAV,WAV,audio/x-wav,2
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190629_030000.WAV,GRABADOR-SDZG-AM-15,20190629_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 03:00,60.00046875,,Recorded at 03:00:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.7V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:26:33-08:00,WAV,WAV,audio/x-wav,3
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190624_042000.WAV,GRABADOR-SDZG-AM-15,20190624_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 04:20,60.00046875,,Recorded at 04:20:00 24/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:24:57-08:00,WAV,WAV,audio/x-wav,4
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_055000.WAV,GRABADOR-SDZG-AM-15,20190622_055000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:50,60.00046875,,Recorded at 05:50:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:00:45-08:00,WAV,WAV,audio/x-wav,5
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_061000.WAV,GRABADOR-SDZG-AM-15,20190617_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:10,60.00046875,,Recorded at 06:10:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:58:49-08:00,WAV,WAV,audio/x-wav,6
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_075000.WAV,GRABADOR-SDZG-AM-15,20190628_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 07:50,60.00046875,,Recorded at 07:50:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:16:36-08:00,WAV,WAV,audio/x-wav,7
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_085000.WAV,GRABADOR-SDZG-AM-15,20190613_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 08:50,60.00046875,,Recorded at 08:50:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:10:33-08:00,WAV,WAV,audio/x-wav,8
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190618_090000.WAV,GRABADOR-SDZG-AM-15,20190618_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 09:00,60.00046875,,Recorded at 09:00:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:12:43-08:00,WAV,WAV,audio/x-wav,9
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190628_100000.WAV,GRABADOR-SDZG-AM-15,20190628_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 10:00,60.00046875,,Recorded at 10:00:00 28/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:17:44-08:00,WAV,WAV,audio/x-wav,10
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_114000.WAV,GRABADOR-SDZG-AM-15,20190620_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 11:40,60.00046875,,Recorded at 11:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:38:53-08:00,WAV,WAV,audio/x-wav,11
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190612_120000.WAV,GRABADOR-SDZG-AM-15,20190612_120000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 12:00,60.00046875,,Recorded at 12:00:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 02:59:47-08:00,WAV,WAV,audio/x-wav,12
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190623_134000.WAV,GRABADOR-SDZG-AM-15,20190623_134000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 13:40,60.00046875,,Recorded at 13:40:00 23/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:17:18-08:00,WAV,WAV,audio/x-wav,13
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_141000.WAV,GRABADOR-SDZG-AM-15,20190617_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 14:10,60.00046875,,Recorded at 14:10:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:02:58-08:00,WAV,WAV,audio/x-wav,14
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190618_155000.WAV,GRABADOR-SDZG-AM-15,20190618_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 15:50,60.00046875,,Recorded at 15:50:00 18/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:16:16-08:00,WAV,WAV,audio/x-wav,15
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190617_165000.WAV,GRABADOR-SDZG-AM-15,20190617_165000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 16:50,60.00046875,,Recorded at 16:50:00 17/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:04:21-08:00,WAV,WAV,audio/x-wav,16
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190612_174000.WAV,GRABADOR-SDZG-AM-15,20190612_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 17:40,60.00046875,,Recorded at 17:40:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.6V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:02:43-08:00,WAV,WAV,audio/x-wav,17
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190615_181000.WAV,GRABADOR-SDZG-AM-15,20190615_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 18:10,60.00046875,,Recorded at 18:10:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:40:16-08:00,WAV,WAV,audio/x-wav,18
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190620_193000.WAV,GRABADOR-SDZG-AM-15,20190620_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 19:30,60.00046875,,Recorded at 19:30:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 04:42:57-08:00,WAV,WAV,audio/x-wav,19
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190616_204000.WAV,GRABADOR-SDZG-AM-15,20190616_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 20:40,60.00046875,,Recorded at 20:40:00 16/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:53:54-08:00,WAV,WAV,audio/x-wav,20
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190627_214000.WAV,GRABADOR-SDZG-AM-15,20190627_214000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 21:40,60.00046875,,Recorded at 21:40:00 27/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 06:11:19-08:00,WAV,WAV,audio/x-wav,21
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190622_221000.WAV,GRABADOR-SDZG-AM-15,20190622_221000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 22:10,60.00046875,,Recorded at 22:10:00 22/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 05:09:14-08:00,WAV,WAV,audio/x-wav,22
AM-15,248C7D075B2BEAB8,GRABADOR-SDZG-AM-15/20190613_231000.WAV,GRABADOR-SDZG-AM-15,20190613_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 23:10,60.00046875,,Recorded at 23:10:00 13/06/2019 (UTC) by AudioMoth 248C7D075B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BEAB8,2019:12:10 03:17:59-08:00,WAV,WAV,audio/x-wav,23
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190618_001000.WAV,GRABADOR-SDZG-AM-16,20190618_001000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 00:10,60.00046875,,Recorded at 00:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:22:30-08:00,WAV,WAV,audio/x-wav,0
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_013000.WAV,GRABADOR-SDZG-AM-16,20190629_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 01:30,60.00046875,,Recorded at 01:30:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:12:24-08:00,WAV,WAV,audio/x-wav,1
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_020000.WAV,GRABADOR-SDZG-AM-16,20190614_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 02:00,60.00046875,,Recorded at 02:00:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:04:53-08:00,WAV,WAV,audio/x-wav,2
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190619_032000.WAV,GRABADOR-SDZG-AM-16,20190619_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 03:20,60.00046875,,Recorded at 03:20:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:27:36-08:00,WAV,WAV,audio/x-wav,3
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_040000.WAV,GRABADOR-SDZG-AM-16,20190613_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 04:00,60.00046875,,Recorded at 04:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:00:49-08:00,WAV,WAV,audio/x-wav,4
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_053000.WAV,GRABADOR-SDZG-AM-16,20190613_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 05:30,60.00046875,,Recorded at 05:30:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:01:05-08:00,WAV,WAV,audio/x-wav,5
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_060000.WAV,GRABADOR-SDZG-AM-16,20190626_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 06:00,60.00046875,,Recorded at 06:00:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:59:42-08:00,WAV,WAV,audio/x-wav,6
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_072000.WAV,GRABADOR-SDZG-AM-16,20190625_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 07:20,60.00046875,,Recorded at 07:20:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:55:25-08:00,WAV,WAV,audio/x-wav,7
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190625_083000.WAV,GRABADOR-SDZG-AM-16,20190625_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:30,60.00046875,,Recorded at 08:30:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:55:38-08:00,WAV,WAV,audio/x-wav,8
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_092000.WAV,GRABADOR-SDZG-AM-16,20190614_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 09:20,60.00046875,,Recorded at 09:20:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:06:16-08:00,WAV,WAV,audio/x-wav,9
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_101000.WAV,GRABADOR-SDZG-AM-16,20190622_101000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:10,60.00046875,,Recorded at 10:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:42:23-08:00,WAV,WAV,audio/x-wav,10
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190617_115000.WAV,GRABADOR-SDZG-AM-16,20190617_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 11:50,60.00046875,,Recorded at 11:50:00 17/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.3V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:20:11-08:00,WAV,WAV,audio/x-wav,11
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190701_123000.WAV,GRABADOR-SDZG-AM-16,20190701_123000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 12:30,60.00046875,,Recorded at 12:30:00 01/07/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:22:59-08:00,WAV,WAV,audio/x-wav,12
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190615_132000.WAV,GRABADOR-SDZG-AM-16,20190615_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 13:20,60.00046875,,Recorded at 13:20:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:11:29-08:00,WAV,WAV,audio/x-wav,13
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190629_143000.WAV,GRABADOR-SDZG-AM-16,20190629_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 14:30,60.00046875,,Recorded at 14:30:00 29/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:14:52-08:00,WAV,WAV,audio/x-wav,14
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190613_150000.WAV,GRABADOR-SDZG-AM-16,20190613_150000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,13.06.2019 15:00,60.00046875,,Recorded at 15:00:00 13/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:02:51-08:00,WAV,WAV,audio/x-wav,15
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_160000.WAV,GRABADOR-SDZG-AM-16,20190620_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 16:00,60.00046875,,Recorded at 16:00:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:34:28-08:00,WAV,WAV,audio/x-wav,16
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190622_170000.WAV,GRABADOR-SDZG-AM-16,20190622_170000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:00,60.00046875,,Recorded at 17:00:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:43:40-08:00,WAV,WAV,audio/x-wav,17
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190620_185000.WAV,GRABADOR-SDZG-AM-16,20190620_185000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 18:50,60.00046875,,Recorded at 18:50:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:34:59-08:00,WAV,WAV,audio/x-wav,18
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190626_194000.WAV,GRABADOR-SDZG-AM-16,20190626_194000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 19:40,60.00046875,,Recorded at 19:40:00 26/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:02:16-08:00,WAV,WAV,audio/x-wav,19
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190614_204000.WAV,GRABADOR-SDZG-AM-16,20190614_204000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 20:40,60.00046875,,Recorded at 20:40:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.5V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:08:22-08:00,WAV,WAV,audio/x-wav,20
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190623_213000.WAV,GRABADOR-SDZG-AM-16,20190623_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 21:30,60.00046875,,Recorded at 21:30:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 10:49:02-08:00,WAV,WAV,audio/x-wav,21
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190627_220000.WAV,GRABADOR-SDZG-AM-16,20190627_220000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 22:00,60.00046875,,Recorded at 22:00:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 11:07:12-08:00,WAV,WAV,audio/x-wav,22
AM-16,24CE97025B2BF3E6,GRABADOR-SDZG-AM-16/20190612_233000.WAV,GRABADOR-SDZG-AM-16,20190612_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 23:30,60.00046875,,Recorded at 23:30:00 12/06/2019 (UTC) by AudioMoth 24CE97025B2BF3E6 at gain setting 2 while battery state was 4.7V.,AudioMoth 24CE97025B2BF3E6,2019:12:19 09:59:59-08:00,WAV,WAV,audio/x-wav,23
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190615_003000.WAV,GRABADOR-SDZG-AM-17,20190615_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 00:30,60.00046875,,Recorded at 00:30:00 15/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 14:01:01-08:00,WAV,WAV,audio/x-wav,0
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190630_010000.WAV,GRABADOR-SDZG-AM-17,20190630_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,30.06.2019 01:00,60.00046875,,Recorded at 01:00:00 30/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 17:07:09-08:00,WAV,WAV,audio/x-wav,1
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190621_023000.WAV,GRABADOR-SDZG-AM-17,20190621_023000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 02:30,60.00046875,,Recorded at 02:30:00 21/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:16:27-08:00,WAV,WAV,audio/x-wav,2
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190612_031000.WAV,GRABADOR-SDZG-AM-17,20190612_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,12.06.2019 03:10,60.00046875,,Recorded at 03:10:00 12/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.5V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:25:20-08:00,WAV,WAV,audio/x-wav,3
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_042000.WAV,GRABADOR-SDZG-AM-17,20190625_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:20,60.00046875,,Recorded at 04:20:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:07:04-08:00,WAV,WAV,audio/x-wav,4
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190626_053000.WAV,GRABADOR-SDZG-AM-17,20190626_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 05:30,60.00046875,,Recorded at 05:30:00 26/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.9V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:20:06-08:00,WAV,WAV,audio/x-wav,5
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190629_064000.WAV,GRABADOR-SDZG-AM-17,20190629_064000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 06:40,60.00046875,,Recorded at 06:40:00 29/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 3.6V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:57:55-08:00,WAV,WAV,audio/x-wav,6
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190614_075000.WAV,GRABADOR-SDZG-AM-17,20190614_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 07:50,60.00046875,,Recorded at 07:50:00 14/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.4V.,AudioMoth 248C7D075B2BF163,2019:12:09 13:52:29-08:00,WAV,WAV,audio/x-wav,7
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190625_083000.WAV,GRABADOR-SDZG-AM-17,20190625_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 08:30,60.00046875,,Recorded at 08:30:00 25/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.0V.,AudioMoth 248C7D075B2BF163,2019:12:09 16:09:13-08:00,WAV,WAV,audio/x-wav,8
AM-17,248C7D075B2BF163,GRABADOR-SDZG-AM-17/20190620_094000.WAV,GRABADOR-SDZG-AM-17,20190620_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:40,60.00046875,,Recorded at 09:40:00 20/06/2019 (UTC) by AudioMoth 248C7D075B2BF163 at gain setting 2 while battery state was 4.1V.,AudioMoth 248C7D075B2BF163,2019:12:09 15:07:44-08:00,WAV,WAV,audio/x-wav,9
